Customer ID,TotalInvoices,TotalQuantity,TotalPrice,AvgItemsPerOrder
15302,2,101,291.05,50.5
15303,4,510,1178.78,127.5
15304,11,108,782.3,9.818181818181818
15305,1,40,93.6,40.0
15306,10,3073,3480.98,307.3
15307,1,37,205.3,37.0
15308,2,173,302.27,86.5
15309,10,417,715.53,41.7
15310,1,1476,1634.64,1476.0
15311,270,68882,111739.36,255.11851851851853
15312,14,1689,2916.4900000000002,120.64285714285714
15313,1,25,52.0,25.0
15314,4,738,800.65,184.5
15315,3,838,551.54,279.3333333333333
15316,1,100,165.0,100.0
15317,2,39,112.05000000000001,19.5
15318,1,642,312.62,642.0
15319,1,175,204.5,175.0
15320,1,326,267.13,326.0
15321,18,3615,6573.400000000001,200.83333333333334
15322,3,920,1314.15,306.6666666666667
15323,4,139,320.90000000000003,34.75
15324,1,74,140.22000000000003,74.0
15325,9,1374,1596.26,152.66666666666666
15326,10,1320,1529.82,132.0
15327,1,116,208.75,116.0
15328,1,88,107.24,88.0
15329,20,1159,2735.1800000000003,57.95
15330,2,1312,714.9599999999999,656.0
15331,4,697,755.41,174.25
15332,6,2306,4892.68,384.3333333333333
15333,1,344,1028.56,344.0
15334,3,273,350.82,91.0
15335,1,79,170.22,79.0
15336,1,84,240.5,84.0
15337,2,192,344.72,96.0
15338,1,148,277.93,148.0
15339,11,1095,1627.27,99.54545454545455
15340,1,76,105.5,76.0
15341,3,1006,2401.02,335.3333333333333
15342,2,276,391.76,138.0
15343,1,84,364.5,84.0
15344,5,106,476.58,21.2
15345,2,78,367.69,39.0
15346,4,257,591.65,64.25
15347,6,536,1132.3,89.33333333333333
15348,1,84,158.04,84.0
15349,2,321,463.91,160.5
15350,2,272,547.6,136.0
15351,15,1324,3320.5,88.26666666666667
15352,1,40,111.15,40.0
15353,8,1389,2772.57,173.625
15354,7,-1,-94.8,-0.14285714285714285
15355,2,45,277.05,22.5
15356,13,1892,3239.57,145.53846153846155
15357,1,-1,-36.75,-1.0
15358,55,14744,16213.65,268.07272727272726
15359,9,130,162.6,14.444444444444445
15360,1,223,427.93,223.0
15361,4,373,689.07,93.25
15362,2,368,613.08,184.0
15363,3,382,670.1600000000001,127.33333333333333
15364,2,493,913.19,246.5
15365,15,1805,3573.26,120.33333333333333
15366,7,2447,2389.08,349.57142857142856
15367,13,2936,5005.7300000000005,225.84615384615384
15368,2,406,722.74,203.0
15369,13,1755,1713.3900000000003,135.0
15370,9,1395,3713.51,155.0
15371,1,12,59.400000000000006,12.0
15372,10,6336,5954.42,633.6
15373,18,702,2881.7400000000002,39.0
15374,2,290,307.32,145.0
15375,1,84,60.959999999999994,84.0
15376,3,615,1221.56,205.0
15377,5,249,1179.95,49.8
15378,2,130,246.5,65.0
15379,9,2988,4806.4400000000005,332.0
15380,13,936,3192.1,72.0
15381,6,801,1887.62,133.5
15382,20,9130,13646.5,456.5
15383,1,-1,-10.5,-1.0
15384,5,1764,2021.1399999999999,352.8
15385,3,428,942.08,142.66666666666666
15386,1,446,394.14,446.0
15387,1,335,468.65,335.0
15388,1,88,140.54,88.0
15389,5,3940,2733.8,788.0
15390,2,894,1216.66,447.0
15391,2,108,282.92,54.0
15392,8,2132,2891.82,266.5
15393,5,378,891.34,75.6
15394,13,2368,5251.400000000001,182.15384615384616
15395,1,17,107.45,17.0
15396,2,278,796.38,139.0
15397,1,20,94.0,20.0
15398,3,767,1339.63,255.66666666666666
15399,3,611,815.77,203.66666666666666
15400,9,632,1252.8,70.22222222222223
15401,2,93,216.95,46.5
15402,7,2032,1816.64,290.2857142857143
15403,2,492,170.88,246.0
15404,1,334,257.06,334.0
15405,2,348,659.84,174.0
15406,6,529,891.77,88.16666666666667
15407,4,552,1046.74,138.0
15408,1,106,267.18,106.0
15409,2,54,117.2,27.0
15410,10,1902,4685.72,190.2
15411,5,527,1336.43,105.4
15412,1,108,190.53,108.0
15413,7,2692,-2531.3799999999997,384.57142857142856
15414,3,443,774.9000000000001,147.66666666666666
15415,1,551,559.61,551.0
15416,9,2418,4554.650000000001,268.6666666666667
15417,1,284,508.8,284.0
15418,2,264,449.42,132.0
15419,1,230,135.86,230.0
15420,6,844,743.0,140.66666666666666
15421,10,1927,3805.34,192.7
15422,8,709,1615.02,88.625
15423,4,193,219.14,48.25
15424,3,873,597.78,291.0
15425,4,1041,1941.1200000000001,260.25
15426,11,1030,2138.86,93.63636363636364
15427,3,967,1430.54,322.3333333333333
15428,4,347,762.75,86.75
15429,3,369,364.9,123.0
15430,3,301,903.75,100.33333333333333
15431,1,84,153.24,84.0
15432,4,90,301.26,22.5
15433,3,399,417.87,133.0
15434,13,1413,2517.11,108.6923076923077
15435,1,54,149.29,54.0
15436,3,574,1067.75,191.33333333333334
15437,2,177,393.45,88.5
15438,1,59,156.57999999999998,59.0
15439,4,572,1269.05,143.0
15440,3,197,383.68,65.66666666666667
15441,3,587,1254.21,195.66666666666666
15442,1,120,594.0,120.0
15443,16,2660,5054.44,166.25
15444,2,759,1411.21,379.5
15445,2,118,284.5,59.0
15446,5,261,391.65,52.2
15447,6,227,484.93,37.833333333333336
15448,2,487,788.8100000000001,243.5
15449,5,810,971.22,162.0
15450,1,376,429.84,376.0
15451,2,76,226.86,38.0
15452,6,1087,1785.1100000000001,181.16666666666666
15453,7,837,1371.77,119.57142857142857
15454,2,146,305.99,73.0
15455,1,3,38.25,3.0
15456,10,2727,2091.52,272.7
15457,1,132,237.07,132.0
15458,2,300,370.44,150.0
15459,2,121,202.83,60.5
15460,1,107,214.26,107.0
15461,3,226,391.29999999999995,75.33333333333333
15462,4,495,737.05,123.75
15463,1,106,126.14,106.0
15464,1,348,1044.65,348.0
15465,39,2596,11670.9,66.56410256410257
15466,4,941,1560.46,235.25
15467,4,306,511.88,76.5
15468,7,1390,1387.48,198.57142857142858
15469,6,280,834.4,46.666666666666664
15470,1,232,63.419999999999995,232.0
15471,3,670,1292.01,223.33333333333334
15472,1,251,371.56,251.0
15473,11,656,1740.0,59.63636363636363
15474,1,55,150.35,55.0
15475,1,319,454.11,319.0
15476,5,1168,2180.28,233.6
15477,1,216,368.4,216.0
15478,3,894,1983.48,298.0
15479,1,38,147.4,38.0
15480,7,1850,3592.25,264.2857142857143
15481,1,1450,1993.34,1450.0
15482,24,4493,7932.63,187.20833333333334
15483,10,905,817.82,90.5
15484,7,4058,4620.9,579.7142857142857
15485,8,2125,4663.92,265.625
15486,1,40,102.0,40.0
15487,1,144,231.32,144.0
15488,5,251,431.92,50.2
15489,12,1225,2327.36,102.08333333333333
15490,2,72,181.35,36.0
15491,7,1624,3090.85,232.0
15492,2,483,659.46,241.5
15493,11,1201,4087.13,109.18181818181819
15494,6,3051,3693.5,508.5
15495,1,194,246.5,194.0
15496,1,98,146.14,98.0
15497,11,2932,8643.46,266.54545454545456
15498,55,12086,23075.09,219.74545454545455
15499,1,59,158.65,59.0
15500,4,572,1131.56,143.0
15501,2,205,399.95,102.5
15502,27,5132,8069.33,190.07407407407408
15503,2,130,257.3,65.0
15504,5,140,392.75,28.0
15505,7,2348,3497.14,335.42857142857144
15506,6,1637,2030.33,272.8333333333333
15507,1,160,475.86,160.0
15508,6,440,1000.27,73.33333333333333
15509,1,58,152.41,58.0
15510,1,2,250.0,2.0
15511,5,269,900.53,53.8
15512,4,235,331.58,58.75
15513,41,10261,25950.95,250.26829268292684
15514,20,3750,5275.79,187.5
15515,1,131,171.81,131.0
15516,3,27,62.43,9.0
15517,1,293,267.03,293.0
15518,23,2759,4074.83,119.95652173913044
15519,2,116,344.61,58.0
15520,1,314,343.5,314.0
15521,24,4341,6665.99,180.875
15522,2,572,397.99,286.0
15523,18,15610,17119.24,867.2222222222222
15524,2,28,591.4,14.0
15525,5,525,875.32,105.0
15526,2,24,148.44,12.0
15527,31,2084,5021.03,67.2258064516129
15528,1,123,229.33,123.0
15529,13,4264,4756.21,328.0
15530,5,1328,1808.68,265.6
15531,2,1085,1972.39,542.5
15532,12,1324,3675.0,110.33333333333333
15533,5,256,746.92,51.2
15534,1,63,162.25,63.0
15535,10,299,955.12,29.9
15536,1,242,259.09,242.0
15537,1,29,110.92,29.0
15538,11,989,3036.1,89.9090909090909
15539,1,410,538.46,410.0
15540,2,444,460.68,222.0
15541,1,49,85.13000000000001,49.0
15542,4,401,833.16,100.25
15543,2,167,242.26,83.5
15544,26,6732,7779.58,258.9230769230769
15545,2,162,288.96999999999997,81.0
15546,3,99,539.5500000000001,33.0
15547,28,7276,10043.55,259.85714285714283
15548,1,64,158.09,64.0
15549,9,926,2296.66,102.88888888888889
15550,14,1131,1987.8500000000001,80.78571428571429
15551,9,788,1629.01,87.55555555555556
15552,2,166,252.52,83.0
15553,1,449,428.93,449.0
15554,1,74,217.2,74.0
15555,46,8206,10875.64,178.3913043478261
15556,1,236,279.77,236.0
15557,1,213,468.91,213.0
15558,2,49,131.88,24.5
15559,1,526,1109.4,526.0
15560,2,72,153.52,36.0
15561,9,1323,1856.54,147.0
15562,3,560,671.4300000000001,186.66666666666666
15563,11,2952,2773.67,268.3636363636364
15564,2,42,70.74000000000001,21.0
15565,2,60,173.16000000000003,30.0
15566,2,153,227.87,76.5
15567,1,223,186.01,223.0
15568,3,461,758.29,153.66666666666666
15569,10,1734,3583.45,173.4
15570,27,4069,8672.44,150.7037037037037
15571,14,2411,3892.35,172.21428571428572
15572,10,2089,3965.2,208.9
15573,5,770,1188.42,154.0
15574,7,650,1059.44,92.85714285714286
15575,1,6,30.1,6.0
15576,1,394,921.37,394.0
15577,5,120,396.03,24.0
15578,1,52,127.1,52.0
15579,7,637,1215.38,91.0
15580,14,902,1216.15,64.42857142857143
15581,43,2965,5486.79,68.95348837209302
15582,3,453,682.9100000000001,151.0
15583,1,56,95.96,56.0
15584,7,481,1265.7,68.71428571428571
15585,1,320,455.3,320.0
15586,4,1302,1128.66,325.5
15587,7,528,1522.08,75.42857142857143
15588,1,96,579.6,96.0
15589,4,242,456.58,60.5
15590,6,831,1466.41,138.5
15591,3,58,217.9,19.333333333333332
15592,1,354,388.58,354.0
15593,1,60,199.8,60.0
15594,6,982,1767.53,163.66666666666666
15595,1,144,357.59999999999997,144.0
15596,16,1185,2621.27,74.0625
15597,3,390,554.52,130.0
15598,4,400,543.02,100.0
15599,3,1098,1250.06,366.0
15600,5,651,1178.71,130.2
15601,35,10384,14150.84,296.6857142857143
15602,25,2136,2883.42,85.44
15603,3,117,74.73,39.0
15604,1,159,216.39000000000001,159.0
15605,10,637,1738.55,63.7
15606,19,1443,4733.47,75.94736842105263
15607,13,1434,1578.57,110.3076923076923
15608,5,1262,1785.98,252.4
15609,2,145,270.03000000000003,72.5
15610,1,66,112.46000000000001,66.0
15611,32,722,2858.37,22.5625
15612,2,52,195.15,26.0
15613,1,700,433.71999999999997,700.0
15614,7,1606,3008.86,229.42857142857142
15615,54,12055,21282.07,223.24074074074073
15616,1,137,317.11,137.0
15617,3,485,828.5500000000001,161.66666666666666
15618,5,428,747.031,85.6
15619,1,136,336.4,136.0
15620,8,1228,1909.93,153.5
15621,6,463,1158.77,77.16666666666667
15622,30,3961,7318.08,132.03333333333333
15623,8,1087,2437.05,135.875
15624,4,357,588.13,89.25
15625,14,2993,3203.25,213.78571428571428
15626,4,1133,1049.37,283.25
15627,2,344,566.9,172.0
15628,21,3547,5284.18,168.9047619047619
15629,4,1518,2240.9,379.5
15630,4,986,1475.45,246.5
15631,1,525,596.67,525.0
15632,10,2049,3147.31,204.9
15633,18,2014,4156.91,111.88888888888889
15634,2,227,554.65,113.5
15635,1,5,100.35,5.0
15636,4,560,1444.58,140.0
15637,5,651,797.59,130.2
15638,9,1078,2137.2,119.77777777777777
15639,5,832,1028.33,166.4
15640,34,12087,23375.09,355.5
15641,12,4422,5345.55,368.5
15642,1,270,105.78,270.0
15643,6,242,647.4,40.333333333333336
15644,4,550,803.54,137.5
15645,4,390,1042.57,97.5
15646,6,815,762.3100000000001,135.83333333333334
15647,1,124,169.0,124.0
15648,4,210,582.0500000000001,52.5
15649,4,365,1660.35,91.25
15650,3,207,539.03,69.0
15651,5,871,1259.06,174.2
15652,6,655,1397.44,109.16666666666667
15653,2,1200,877.44,600.0
15654,2,475,922.53,237.5
15655,2,319,511.32,159.5
15656,4,343,748.5,85.75
15657,1,24,30.0,24.0
15658,13,598,1964.14,46.0
15659,3,161,532.49,53.666666666666664
15660,18,1770,2554.84,98.33333333333333
15661,8,779,1215.95,97.375
15662,2,145,283.73,72.5
15663,1,106,138.14,106.0
15664,7,511,1212.35,73.0
15665,5,2777,3987.07,555.4
15666,2,469,632.94,234.5
15667,1,240,301.32000000000005,240.0
15668,1,72,76.32000000000001,72.0
15669,5,339,677.69,67.8
15670,3,124,315.2,41.333333333333336
15671,10,1681,2635.4900000000002,168.1
15672,1,10,45.300000000000004,10.0
15673,10,3273,6199.37,327.3
15674,18,3444,6217.85,191.33333333333334
15675,4,624,542.04,156.0
15676,5,2231,3324.09,446.2
15677,3,675,1305.6299999999999,225.0
15678,3,1022,1825.94,340.6666666666667
15679,4,1170,781.28,292.5
15680,12,2733,3985.59,227.75
15681,16,1126,2480.2,70.375
15682,3,221,316.99,73.66666666666667
15683,2,332,524.54,166.0
15684,6,72,147.79999999999998,12.0
15685,1,36,55.980000000000004,36.0
15686,1,72,90.0,72.0
15687,11,1308,2981.5,118.9090909090909
15688,1,95,190.57,95.0
15689,3,207,521.03,69.0
15690,2,408,239.76,204.0
15691,5,202,511.8,40.4
15692,1,138,191.04,138.0
15693,1,30,37.5,30.0
15694,29,2424,9734.13,83.58620689655173
15695,4,484,1131.04,121.0
15696,21,1370,3732.12,65.23809523809524
15697,1,127,246.75,127.0
15698,1,60,46.2,60.0
15699,1,113,309.65,113.0
15700,3,328,664.03,109.33333333333333
15701,4,912,1529.0,228.0
15702,2,103,140.39,51.5
15703,1,66,211.5,66.0
15704,8,1684,3660.88,210.5
15705,1,62,143.1,62.0
15706,7,305,1001.8100000000001,43.57142857142857
15707,4,594,916.98,148.5
15708,14,1454,3840.73,103.85714285714286
15709,2,169,327.85,84.5
15710,1,641,898.87,641.0
15711,2,199,420.25,99.5
15712,13,1276,3467.46,98.15384615384616
15713,6,447,814.84,74.5
15714,5,361,783.96,72.2
15715,5,246,658.02,49.2
15716,11,1379,2485.26,125.36363636363636
15717,5,224,607.0,44.8
15718,1,95,293.79,95.0
15719,39,5343,10118.87,137.0
15720,2,327,739.22,163.5
15721,1,388,471.40000000000003,388.0
15722,15,2259,5095.95,150.6
15723,4,427,930.7,106.75
15724,5,114,299.8,22.8
15725,1,221,415.25,221.0
15726,1,123,321.91,123.0
15727,15,5908,9371.71,393.8666666666667
15728,3,98,409.80000000000007,32.666666666666664
15729,5,40,154.7,8.0
15730,7,1053,1708.18,150.42857142857142
15731,1,122,125.3,122.0
15732,12,1255,1499.42,104.58333333333333
15733,1,62,162.3,62.0
15734,4,516,2263.3,129.0
15735,1,206,327.68,206.0
15736,3,1199,1668.67,399.6666666666667
15737,12,584,1121.21,48.666666666666664
15738,45,9010,13015.42,200.22222222222223
15739,1,472,449.12,472.0
15740,1,152,154.88,152.0
15741,2,70,208.62,35.0
15742,1,51,156.87,51.0
15743,4,214,775.96,53.5
15744,1,120,34.8,120.0
15745,6,412,1071.24,68.66666666666667
15746,2,130,182.96,65.0
15747,10,1343,2497.86,134.3
15748,3,261,609.81,87.0
15749,4,9014,21535.9,2253.5
15750,24,4260,6362.601,177.5
15751,14,437,1318.84,31.214285714285715
15752,10,2787,3916.46,278.7
15753,1,144,79.2,144.0
15754,12,1755,3001.86,146.25
15755,20,3999,5936.95,199.95
15756,4,241,528.01,60.25
15757,6,1757,2940.36,292.8333333333333
15758,1,47,205.25,47.0
15759,10,518,810.98,51.8
15760,5,-1,-5795.87,-0.2
15761,1,31,143.05,31.0
15762,2,251,583.75,125.5
15763,3,268,1048.67,89.33333333333333
15764,14,2925,4453.28,208.92857142857142
15765,1,335,370.63,335.0
15766,4,330,799.6600000000001,82.5
15767,2,-50,-242.70000000000002,-25.0
15768,36,4212,15267.26,117.0
15769,51,47054,84177.58,922.6274509803922
15770,1,67,321.45,67.0
15771,3,512,1006.54,170.66666666666666
15772,1,110,280.88,110.0
15773,2,410,774.52,205.0
15774,7,464,1282.6000000000001,66.28571428571429
15775,2,260,150.5,130.0
15776,1,138,241.62,138.0
15777,9,595,1732.16,66.11111111111111
15778,1,101,307.95000000000005,101.0
15779,2,20,124.08000000000001,10.0
15780,3,220,475.28000000000003,73.33333333333333
15781,4,178,333.56,44.5
15782,6,1842,3985.65,307.0
15783,1,212,246.3,212.0
15784,2,381,848.33,190.5
15785,26,4427,5825.33,170.26923076923077
15786,9,5869,8379.65,652.1111111111111
15787,3,534,933.26,178.0
15788,2,112,215.53,56.0
15789,7,2475,1932.01,353.57142857142856
15790,1,113,218.75,113.0
15791,9,1949,3541.79,216.55555555555554
15792,2,606,933.84,303.0
15793,9,1684,2382.92,187.11111111111111
15794,2,288,777.0,144.0
15795,8,1411,1979.8700000000001,176.375
15796,22,1713,5015.75,77.86363636363636
15797,6,1281,2821.08,213.5
15798,3,915,1535.37,305.0
15799,4,1341,1421.34,335.25
15800,7,575,1227.07,82.14285714285714
15801,4,562,1042.19,140.5
15802,3,-1,-451.42,-0.3333333333333333
15803,4,1030,1929.66,257.5
15804,19,2513,3848.55,132.26315789473685
15805,40,6087,9668.62,152.175
15806,3,602,784.58,200.66666666666666
15807,6,1531,1807.57,255.16666666666666
15808,24,6726,17038.95,280.25
15809,9,649,862.88,72.11111111111111
15810,13,1510,2724.8,116.15384615384616
15811,10,1771,3438.85,177.1
15812,13,3432,5186.17,264.0
15813,2,603,1303.9099999999999,301.5
15814,8,1704,2531.84,213.0
15815,5,1856,2100.6,371.2
15816,3,51,93.3,17.0
15817,3,1596,2766.4,532.0
15818,1,284,340.5,284.0
15819,11,2913,3911.28,264.8181818181818
15820,1,128,206.98,128.0
15821,2,202,570.96,101.0
15822,8,938,1777.91,117.25
15823,6,1486,3018.86,247.66666666666666
15824,2,478,890.94,239.0
15825,1,220,532.94,220.0
15826,6,1811,2583.13,301.8333333333333
15827,42,1640,3240.03,39.04761904761905
15828,1,367,1108.82,367.0
15829,2,996,636.14,498.0
15830,2,409,547.7,204.5
15831,4,1084,740.64,271.0
15832,1,465,836.79,465.0
15833,1,24,80.4,24.0
15834,9,1811,3615.54,201.22222222222223
15835,4,439,954.09,109.75
15836,2,24,117.47,12.0
15837,2,405,777.01,202.5
15838,38,54634,72727.41,1437.7368421052631
15839,5,670,1020.74,134.0
15840,3,394,345.65999999999997,131.33333333333334
15841,12,2374,2716.5,197.83333333333334
15842,3,288,528.75,96.0
15843,1,27,118.95,27.0
15844,1,134,130.73999999999998,134.0
15845,14,2085,4273.650000000001,148.92857142857142
15846,1,79,107.01,79.0
15847,5,643,822.57,128.6
15848,1,45,137.99,45.0
15849,1,-1,-5876.34,-1.0
15850,6,1334,1006.75,222.33333333333334
15851,1,67,109.73,67.0
15852,3,60,257.26,20.0
15853,1,135,110.8,135.0
15854,21,1691,5578.28,80.52380952380952
15855,6,712,1052.72,118.66666666666667
15856,58,19450,31873.05,335.3448275862069
15857,2,584,570.48,292.0
15858,15,2709,3509.91,180.6
15859,1,174,438.46,174.0
15860,17,1259,2361.3,74.05882352941177
15861,15,3824,4185.4,254.93333333333334
15862,13,1520,2512.29,116.92307692307692
15863,5,162,355.1,32.4
15864,9,1338,2014.22,148.66666666666666
15865,5,1141,2241.42,228.2
15866,1,124,211.89,124.0
15867,35,5050,8834.2,144.28571428571428
15868,1,57,94.53,57.0
15869,3,273,321.11,91.0
15870,4,504,857.46,126.0
15871,1,5,33.099999999999994,5.0
15872,4,467,729.25,116.75
15873,5,576,138.23999999999998,115.2
15874,25,5054,11135.0,202.16
15875,1,74,108.52,74.0
15876,2,886,1449.14,443.0
15877,3,243,437.83,81.0
15878,2,243,330.77,121.5
15879,4,639,1137.8,159.75
15880,2,178,299.03,89.0
15881,8,199,438.24,24.875
15882,10,637,1098.5900000000001,63.7
15883,2,223,396.48,111.5
15884,3,151,238.65000000000003,50.333333333333336
15885,20,597,1737.57,29.85
15886,4,667,1052.8700000000001,166.75
15887,3,605,1027.15,201.66666666666666
15888,4,123,402.12,30.75
15889,9,793,1417.15,88.11111111111111
15890,5,119,535.65,23.8
15891,1,418,511.68,418.0
15892,1,46,128.2,46.0
15893,1,288,305.28000000000003,288.0
15894,2,164,258.25,82.0
15895,1,94,179.17,94.0
15896,1,-1,-1899.67,-1.0
15897,2,223,208.59,111.5
15898,29,2143,4934.5,73.89655172413794
15899,1,39,56.25,39.0
15900,5,654,876.67,130.8
15901,9,693,668.73,77.0
15902,1,124,145.01,124.0
15903,15,3917,8859.82,261.1333333333333
15904,1,84,164.68,84.0
15905,1,82,114.69,82.0
15906,12,740,2442.44,61.666666666666664
15907,3,478,882.72,159.33333333333334
15908,2,173,758.62,86.5
15909,1,98,191.94,98.0
15910,15,2158,2661.17,143.86666666666667
15911,10,808,1399.45,80.8
15912,9,759,1074.7,84.33333333333333
15913,1,3,6.300000000000001,3.0
15914,2,149,205.99,74.5
15915,1,414,364.45,414.0
15916,17,1600,3014.04,94.11764705882354
15917,5,248,530.17,49.6
15918,3,240,582.88,80.0
15919,2,385,525.69,192.5
15920,9,238,569.14,26.444444444444443
15921,4,335,775.26,83.75
15922,2,136,363.6,68.0
15923,1,122,127.08,122.0
15924,1,103,102.82,103.0
15925,1,93,207.15,93.0
15926,1,155,134.44,155.0
15927,1,66,106.54,66.0
15928,1,164,293.53,164.0
15929,1,120,594.0,120.0
15930,1,139,426.63,139.0
15931,1,118,239.9,118.0
15932,11,2311,2461.85,210.0909090909091
15933,3,885,1107.46,295.0
15934,2,2166,2190.66,1083.0
15935,3,-171,108.03999999999999,-57.0
15936,2,211,282.79,105.5
15937,1,73,145.35000000000002,73.0
15938,9,449,734.8100000000001,49.888888888888886
15939,17,6257,9047.64,368.05882352941177
15940,3,-1,-3.552713678800501e-15,-0.3333333333333333
15941,2,28,230.6,14.0
15942,1,232,337.44,232.0
15943,2,183,271.28999999999996,91.5
15944,4,859,2164.24,214.75
15945,4,345,646.27,86.25
15946,3,1614,2304.18,538.0
15947,1,898,1708.24,898.0
15948,3,852,1509.0900000000001,284.0
15949,2,284,364.72,142.0
15950,13,3300,6878.71,253.84615384615384
15951,4,413,974.52,103.25
15952,4,391,781.91,97.75
15953,21,1638,3295.49,78.0
15954,1,119,190.75,119.0
15955,25,3952,8050.2300000000005,158.08
15956,2,278,617.6,139.0
15957,3,453,921.25,151.0
15958,4,154,462.12,38.5
15959,3,269,542.89,89.66666666666667
15960,5,257,394.0,51.4
15961,1,154,451.28999999999996,154.0
15962,1,228,289.48,228.0
15963,2,298,470.76,149.0
15964,1,93,269.21000000000004,93.0
15965,14,1308,2758.19,93.42857142857143
15966,2,268,399.58,134.0
15967,13,1179,2943.6,90.6923076923077
15968,1,247,404.55,247.0
15969,6,219,1043.85,36.5
15970,2,498,1017.3199999999999,249.0
15971,20,1955,4930.43,97.75
15972,5,468,1769.33,93.6
15973,5,176,472.57,35.2
15974,8,2256,3429.55,282.0
15975,1,243,371.01,243.0
15976,6,1053,1694.41,175.5
15977,2,1016,1054.73,508.0
15978,5,2440,3272.62,488.0
15979,1,450,329.21999999999997,450.0
15980,9,4786,6496.28,531.7777777777778
15981,27,4778,9268.07,176.96296296296296
15982,1,131,324.51,131.0
15983,8,1872,3110.37,234.0
15984,32,5710,8304.82,178.4375
15985,8,2500,2610.28,312.5
15986,2,368,354.42,184.0
15987,8,1599,1535.99,199.875
15988,3,476,738.89,158.66666666666666
15989,2,169,368.31,84.5
15990,7,1086,1997.75,155.14285714285714
15991,1,41,150.55,41.0
15992,3,514,896.6,171.33333333333334
15993,10,2028,2736.92,202.8
15994,5,460,1172.34,92.0
15995,1,352,694.54,352.0
15996,8,641,1370.5,80.125
15997,1,-12,-23.4,-12.0
15998,21,5331,8186.19,253.85714285714286
15999,1,24,20.4,24.0
16000,3,5110,12393.7,1703.3333333333333
16001,2,305,519.0600000000001,152.5
16002,1,70,169.21,70.0
16003,10,2210,5613.83,221.0
16004,5,1076,2146.39,215.2
16005,11,1258,2333.04,114.36363636363636
16006,2,205,332.82,102.5
16007,7,2631,3053.06,375.85714285714283
16008,15,3237,5339.13,215.8
16009,4,366,972.11,91.5
16010,12,918,1692.91,76.5
16011,30,3320,5587.56,110.66666666666667
16012,5,1760,2978.59,352.0
16013,94,23511,51420.92,250.11702127659575
16014,6,458,1091.03,76.33333333333333
16015,4,904,689.7,226.0
16016,14,876,2053.0,62.57142857142857
16017,5,635,1545.58,127.0
16018,4,503,698.13,125.75
16019,35,6610,16503.46,188.85714285714286
16020,3,487,851.01,162.33333333333334
16021,2,276,487.03,138.0
16022,1,255,602.63,255.0
16023,3,358,719.81,119.33333333333333
16024,3,504,483.99,168.0
16025,1,338,439.65999999999997,338.0
16026,1,243,236.09,243.0
16027,18,2020,1799.8400000000001,112.22222222222223
16028,1,18,82.2,18.0
16029,125,47913,89705.47,383.304
16030,1,283,331.24,283.0
16031,2,421,547.9,210.5
16032,6,1467,1965.72,244.5
16033,36,4164,10465.07,115.66666666666667
16034,7,584,908.37,83.42857142857143
16035,1,33,217.73,33.0
16036,4,1369,2556.84,342.25
16037,7,764,1489.44,109.14285714285714
16038,4,241,454.33,60.25
16039,3,408,449.65,136.0
16040,8,1161,2383.7000000000003,145.125
16041,3,1584,3166.4,528.0
16042,11,1417,2183.1,128.8181818181818
16043,8,1011,1856.5900000000001,126.375
16044,1,170,340.84000000000003,170.0
16045,9,1942,3187.03,215.77777777777777
16046,1,248,235.78,248.0
16047,1,1,107.14,1.0
16048,6,423,800.09,70.5
16049,6,1132,1852.15,188.66666666666666
16050,3,388,300.7,129.33333333333334
16051,1,80,188.44,80.0
16052,1,282,362.06,282.0
16053,8,3061,3606.14,382.625
16054,7,779,2090.68,111.28571428571429
16055,1,22,134.8,22.0
16056,1,345,650.75,345.0
16057,17,1432,3202.07,84.23529411764706
16058,1,18,62.7,18.0
16059,12,1431,3053.57,119.25
16060,3,243,541.95,81.0
16061,3,13,44.95,4.333333333333333
16062,8,2035,2863.45,254.375
16063,1,262,335.32,262.0
16064,1,55,109.31,55.0
16065,10,1205,1975.13,120.5
16066,5,935,1521.04,187.0
16067,6,1166,2900.01,194.33333333333334
16068,1,48,115.73,48.0
16069,1,138,457.7,138.0
16070,2,457,852.15,228.5
16071,4,697,1076.8,174.25
16072,4,1580,4180.09,395.0
16073,2,37,94.35000000000001,18.5
16074,1,38,252.5,38.0
16075,3,270,726.98,90.0
16076,11,1363,2173.53,123.9090909090909
16077,2,528,599.9999999999998,264.0
16078,2,200,362.99,100.0
16079,3,864,1352.0,288.0
16080,6,256,472.90000000000003,42.666666666666664
16081,8,2177,4278.96,272.125
16082,1,39,106.75,39.0
16083,4,1514,2351.42,378.5
16084,1,216,436.18,216.0
16085,13,1380,2335.23,106.15384615384616
16086,11,1449,2685.65,131.72727272727272
16087,5,664,1739.92,132.8
16088,2,373,1437.43,186.5
16089,2,119,263.49,59.5
16090,1,58,180.56,58.0
16091,2,154,315.06,77.0
16092,10,1151,1515.49,115.1
16093,1,20,17.0,20.0
16094,19,1992,3599.16,104.84210526315789
16095,1,265,447.05,265.0
16096,4,700,1584.97,175.0
16097,1,87,185.04999999999998,87.0
16098,14,2008,4010.7,143.42857142857142
16099,8,959,1568.25,119.875
16100,1,438,582.64,438.0
16101,7,1823,3167.42,260.42857142857144
16102,3,942,1842.14,314.0
16103,27,2606,6002.76,96.51851851851852
16104,11,1008,2511.21,91.63636363636364
16105,5,2125,2386.19,425.0
16106,1,74,108.38,74.0
16107,7,1176,3204.1600000000003,168.0
